1.832596e-01 	 1.154181e+02 
1.850049e-01 	 1.176802e+02 
1.867502e-01 	 1.198960e+02 
1.884956e-01 	 1.220620e+02 
1.902409e-01 	 1.241750e+02 
1.919862e-01 	 1.262317e+02 
1.937315e-01 	 1.282293e+02 
1.954769e-01 	 1.301647e+02 
1.972222e-01 	 1.320354e+02 
1.989675e-01 	 1.338388e+02 
2.007129e-01 	 1.355727e+02 
2.024582e-01 	 1.372350e+02 
2.042035e-01 	 1.388239e+02 
2.059489e-01 	 1.403379e+02 
2.076942e-01 	 1.417755e+02 
2.094395e-01 	 1.431357e+02 
2.111848e-01 	 1.444178e+02 
2.129302e-01 	 1.456212e+02 
2.146755e-01 	 1.467458e+02 
2.164208e-01 	 1.477914e+02 
2.181662e-01 	 1.487587e+02 
2.199115e-01 	 1.496481e+02 
2.216568e-01 	 1.504608e+02 
2.234021e-01 	 1.511980e+02 
2.251475e-01 	 1.518613e+02 
2.268928e-01 	 1.524527e+02 
2.286381e-01 	 1.529745e+02 
2.303835e-01 	 1.534291e+02 
2.321288e-01 	 1.538197e+02 
2.338741e-01 	 1.541493e+02 
2.356194e-01 	 1.544216e+02 
2.373648e-01 	 1.546405e+02 
2.391101e-01 	 1.548101e+02 
2.408554e-01 	 1.549350e+02 
2.426008e-01 	 1.550201e+02 
2.443461e-01 	 1.550706e+02 
2.460914e-01 	 1.550919e+02 
2.478368e-01 	 1.550900e+02 
2.495821e-01 	 1.550708e+02 
2.513274e-01 	 1.550408e+02 
2.530727e-01 	 1.550068e+02 
2.548181e-01 	 1.549758e+02 
2.565634e-01 	 1.549551e+02 
2.583087e-01 	 1.549523e+02 
2.600541e-01 	 1.549753e+02 
2.617994e-01 	 1.550323e+02 
2.635447e-01 	 1.551315e+02 
2.652900e-01 	 1.552818e+02 
2.670354e-01 	 1.554920e+02 
2.687807e-01 	 1.557712e+02 
2.705260e-01 	 1.561287e+02 
2.722714e-01 	 1.565741e+02 
2.740167e-01 	 1.571172e+02 
2.757620e-01 	 1.577679e+02 
2.775074e-01 	 1.585363e+02 
2.792527e-01 	 1.594327e+02 
2.809980e-01 	 1.604676e+02 
2.827433e-01 	 1.616515e+02 
2.844887e-01 	 1.629951e+02 
2.862340e-01 	 1.645094e+02 
2.879793e-01 	 1.662054e+02 
2.897247e-01 	 1.680942e+02 
2.914700e-01 	 1.701871e+02 
2.932153e-01 	 1.724956e+02 
2.949606e-01 	 1.750313e+02 
2.967060e-01 	 1.778060e+02 
2.984513e-01 	 1.808316e+02 
3.001966e-01 	 1.841201e+02 
3.019420e-01 	 1.876841e+02 
3.036873e-01 	 1.915359e+02 
3.054326e-01 	 1.956884e+02 
3.071779e-01 	 2.001545e+02 
3.089233e-01 	 2.049476e+02 
3.106686e-01 	 2.100811e+02 
3.124139e-01 	 2.155689e+02 
3.141593e-01 	 2.214249e+02 
3.159046e-01 	 2.276634e+02 
3.176499e-01 	 2.342989e+02 
3.193953e-01 	 2.413459e+02 
3.211406e-01 	 2.488194e+02 
3.228859e-01 	 2.567339e+02 
3.246312e-01 	 2.651043e+02 
3.263766e-01 	 2.739451e+02 
3.281219e-01 	 2.832706e+02 
3.298672e-01 	 2.930945e+02 
3.316126e-01 	 3.034302e+02 
3.333579e-01 	 3.142898e+02 
3.351032e-01 	 3.256847e+02 
3.368485e-01 	 3.376248e+02 
3.385939e-01 	 3.501185e+02 
3.403392e-01 	 3.631722e+02 
3.420845e-01 	 3.767902e+02 
3.438299e-01 	 3.909741e+02 
3.455752e-01 	 4.057227e+02 
3.473205e-01 	 4.210317e+02 
3.490659e-01 	 4.368929e+02 
3.508112e-01 	 4.532944e+02 
3.525565e-01 	 4.702201e+02 
3.543018e-01 	 4.876489e+02 
3.560472e-01 	 5.055553e+02 
3.577925e-01 	 5.239084e+02 
3.595378e-01 	 5.426718e+02 
3.612832e-01 	 5.618040e+02 
3.630285e-01 	 5.812573e+02 
3.647738e-01 	 6.009786e+02 
3.665191e-01 	 6.209090e+02 
3.682645e-01 	 6.409840e+02 
3.700098e-01 	 6.611336e+02 
3.717551e-01 	 6.812824e+02 
3.735005e-01 	 7.013503e+02 
3.752458e-01 	 7.212527e+02 
3.769911e-01 	 7.409006e+02 
3.787364e-01 	 7.602020e+02 
3.804818e-01 	 7.790617e+02 
3.822271e-01 	 7.973826e+02 
3.839724e-01 	 8.150662e+02 
3.857178e-01 	 8.320134e+02 
3.874631e-01 	 8.481256e+02 
3.892084e-01 	 8.633055e+02 
3.909538e-01 	 8.774580e+02 
3.926991e-01 	 8.904910e+02 
3.944444e-01 	 9.023169e+02 
3.961897e-01 	 9.128530e+02 
3.979351e-01 	 9.220225e+02 
3.996804e-01 	 9.297557e+02 
4.014257e-01 	 9.359905e+02 
4.031711e-01 	 9.406732e+02 
4.049164e-01 	 9.437596e+02 
4.066617e-01 	 9.452149e+02 
4.084070e-01 	 9.450149e+02 
4.101524e-01 	 9.431462e+02 
4.118977e-01 	 9.396063e+02 
4.136430e-01 	 9.344040e+02 
4.153884e-01 	 9.275599e+02 
4.171337e-01 	 9.191057e+02 
4.188790e-01 	 9.090845e+02 
4.206243e-01 	 8.975507e+02 
4.223697e-01 	 8.845695e+02 
4.241150e-01 	 8.702162e+02 
4.258603e-01 	 8.545764e+02 
4.276057e-01 	 8.377446e+02 
4.293510e-01 	 8.198241e+02 
4.310963e-01 	 8.009258e+02 
4.328417e-01 	 7.811674e+02 
4.345870e-01 	 7.606726e+02 
4.363323e-01 	 7.395699e+02 
4.380776e-01 	 7.179915e+02 
4.398230e-01 	 6.960722e+02 
4.415683e-01 	 6.739483e+02 
4.433136e-01 	 6.517563e+02 
4.450590e-01 	 6.296313e+02 
4.468043e-01 	 6.077065e+02 
4.485496e-01 	 5.861114e+02 
4.502949e-01 	 5.649705e+02 
4.520403e-01 	 5.444025e+02 
4.537856e-01 	 5.245191e+02 
4.555309e-01 	 5.054236e+02 
4.572763e-01 	 4.872104e+02 
4.590216e-01 	 4.699642e+02 
4.607669e-01 	 4.537590e+02 
4.625123e-01 	 4.386579e+02 
4.642576e-01 	 4.247127e+02 
4.660029e-01 	 4.119639e+02 
4.677482e-01 	 4.004409e+02 
4.694936e-01 	 3.901621e+02 
4.712389e-01 	 3.811357e+02 
4.729842e-01 	 3.733606e+02 
4.747296e-01 	 3.668270e+02 
4.764749e-01 	 3.615183e+02 
4.782202e-01 	 3.574116e+02 
4.799655e-01 	 3.544801e+02 
4.817109e-01 	 3.526941e+02 
4.834562e-01 	 3.520229e+02 
4.852015e-01 	 3.524367e+02 
4.869469e-01 	 3.539076e+02 
4.886922e-01 	 3.564119e+02 
4.904375e-01 	 3.599306e+02 
4.921828e-01 	 3.644512e+02 
4.939282e-01 	 3.699685e+02 
4.956735e-01 	 3.764846e+02 
4.974188e-01 	 3.840098e+02 
4.991642e-01 	 3.925617e+02 
5.009095e-01 	 4.021652e+02 
5.026548e-01 	 4.128514e+02 
5.044002e-01 	 4.246558e+02 
5.061455e-01 	 4.376170e+02 
5.078908e-01 	 4.517745e+02 
5.096361e-01 	 4.671663e+02 
5.113815e-01 	 4.838262e+02 
5.131268e-01 	 5.017815e+02 
5.148721e-01 	 5.210497e+02 
5.166175e-01 	 5.416361e+02 
5.183628e-01 	 5.635311e+02 
5.201081e-01 	 5.867079e+02 
5.218534e-01 	 6.111202e+02 
5.235988e-01 	 6.367007e+02 
5.253441e-01 	 6.633598e+02 
5.270894e-01 	 6.909847e+02 
5.288348e-01 	 7.194399e+02 
5.305801e-01 	 7.485668e+02 
5.323254e-01 	 7.781855e+02 
5.340708e-01 	 8.080965e+02 
5.358161e-01 	 8.380827e+02 
5.375614e-01 	 8.679123e+02 
5.393067e-01 	 8.973428e+02 
5.410521e-01 	 9.261241e+02 
5.427974e-01 	 9.540030e+02 
5.445427e-01 	 9.807277e+02 
5.462881e-01 	 1.006052e+03 
5.480334e-01 	 1.029741e+03 
5.497787e-01 	 1.051572e+03 
5.515240e-01 	 1.071346e+03 
5.532694e-01 	 1.088882e+03 
5.550147e-01 	 1.104028e+03 
5.567600e-01 	 1.116663e+03 
5.585054e-01 	 1.126695e+03 
5.602507e-01 	 1.134068e+03 
5.619960e-01 	 1.138760e+03 
5.637413e-01 	 1.140785e+03 
5.654867e-01 	 1.140190e+03 
5.672320e-01 	 1.137059e+03 
5.689773e-01 	 1.131506e+03 
5.707227e-01 	 1.123677e+03 
5.724680e-01 	 1.113743e+03 
5.742133e-01 	 1.101900e+03 
5.759587e-01 	 1.088366e+03 
5.777040e-01 	 1.073372e+03 
5.794493e-01 	 1.057164e+03 
5.811946e-01 	 1.039995e+03 
5.829400e-01 	 1.022120e+03 
5.846853e-01 	 1.003796e+03 
5.864306e-01 	 9.852757e+02 
5.881760e-01 	 9.668040e+02 
5.899213e-01 	 9.486152e+02 
5.916666e-01 	 9.309300e+02 
5.934119e-01 	 9.139538e+02 
5.951573e-01 	 8.978742e+02 
5.969026e-01 	 8.828599e+02 
5.986479e-01 	 8.690594e+02 
6.003933e-01 	 8.566005e+02 
6.021386e-01 	 8.455896e+02 
6.038839e-01 	 8.361116e+02 
6.056293e-01 	 8.282297e+02 
6.073746e-01 	 8.219858e+02 
6.091199e-01 	 8.174005e+02 
6.108652e-01 	 8.144733e+02 
6.126106e-01 	 8.131831e+02 
6.143559e-01 	 8.134884e+02 
6.161012e-01 	 8.153281e+02 
6.178466e-01 	 8.186216e+02 
6.195919e-01 	 8.232703e+02 
6.213372e-01 	 8.291581e+02 
6.230825e-01 	 8.361535e+02 
6.248279e-01 	 8.441107e+02 
6.265732e-01 	 8.528726e+02 
6.283185e-01 	 8.622731e+02 
6.300639e-01 	 8.721406e+02 
6.318092e-01 	 8.823015e+02 
6.335545e-01 	 8.925844e+02 
6.352998e-01 	 9.028245e+02 
6.370452e-01 	 9.128678e+02 
6.387905e-01 	 9.225758e+02 
6.405358e-01 	 9.318298e+02 
6.422812e-01 	 9.405347e+02 
6.440265e-01 	 9.486226e+02 
6.457718e-01 	 9.560553e+02 
6.475172e-01 	 9.628263e+02 
6.492625e-01 	 9.689614e+02 
6.510078e-01 	 9.745190e+02 
6.527531e-01 	 9.795886e+02 
6.544985e-01 	 9.842889e+02 
6.562438e-01 	 9.887641e+02 
6.579891e-01 	 9.931809e+02 
6.597345e-01 	 9.977230e+02 
6.614798e-01 	 1.002586e+03 
6.632251e-01 	 1.007973e+03 
6.649704e-01 	 1.014087e+03 
6.667158e-01 	 1.021125e+03 
6.684611e-01 	 1.029276e+03 
6.702064e-01 	 1.038709e+03 
6.719518e-01 	 1.049574e+03 
6.736971e-01 	 1.061994e+03 
6.754424e-01 	 1.076060e+03 
6.771877e-01 	 1.091827e+03 
6.789331e-01 	 1.109316e+03 
6.806784e-01 	 1.128503e+03 
6.824237e-01 	 1.149323e+03 
6.841691e-01 	 1.171669e+03 
6.859144e-01 	 1.195392e+03 
6.876597e-01 	 1.220300e+03 
6.894051e-01 	 1.246164e+03 
6.911504e-01 	 1.272723e+03 
6.928957e-01 	 1.299689e+03 
6.946410e-01 	 1.326753e+03 
6.963864e-01 	 1.353595e+03 
6.981317e-01 	 1.379896e+03 
6.998770e-01 	 1.405343e+03 
7.016224e-01 	 1.429643e+03 
7.033677e-01 	 1.452532e+03 
7.051130e-01 	 1.473783e+03 
7.068583e-01 	 1.493212e+03 
7.086037e-01 	 1.510686e+03 
7.103490e-01 	 1.526123e+03 
7.120943e-01 	 1.539491e+03 
7.138397e-01 	 1.550808e+03 
7.155850e-01 	 1.560132e+03 
7.173303e-01 	 1.567560e+03 
7.190757e-01 	 1.573214e+03 
7.208210e-01 	 1.577234e+03 
7.225663e-01 	 1.579771e+03 
7.243116e-01 	 1.580981e+03 
7.260570e-01 	 1.581017e+03 
7.278023e-01 	 1.580032e+03 
7.295476e-01 	 1.578179e+03 
7.312930e-01 	 1.575617e+03 
7.330383e-01 	 1.572518e+03 
7.347836e-01 	 1.569079e+03 
7.365289e-01 	 1.565530e+03 
7.382743e-01 	 1.562146e+03 
7.400196e-01 	 1.559250e+03 
7.417649e-01 	 1.557217e+03 
7.435103e-01 	 1.556470e+03 
7.452556e-01 	 1.557470e+03 
7.470009e-01 	 1.560695e+03 
7.487462e-01 	 1.566619e+03 
7.504916e-01 	 1.575676e+03 
7.522369e-01 	 1.588226e+03 
7.539822e-01 	 1.604520e+03 
7.557276e-01 	 1.624656e+03 
7.574729e-01 	 1.648552e+03 
7.592182e-01 	 1.675918e+03 
7.609636e-01 	 1.706241e+03 
7.627089e-01 	 1.738782e+03 
7.644542e-01 	 1.772591e+03 
7.661995e-01 	 1.806527e+03 
7.679449e-01 	 1.839309e+03 
7.696902e-01 	 1.869560e+03 
7.714355e-01 	 1.895876e+03 
7.731809e-01 	 1.916895e+03 
7.749262e-01 	 1.931363e+03 
7.766715e-01 	 1.938204e+03 
7.784168e-01 	 1.936580e+03 
7.801622e-01 	 1.925935e+03 
7.819075e-01 	 1.906027e+03 
7.836528e-01 	 1.876944e+03 
7.853982e-01 	 1.839100e+03 
7.871435e-01 	 1.793211e+03 
7.888888e-01 	 1.740262e+03 
7.906342e-01 	 1.681454e+03 
7.923795e-01 	 1.618148e+03 
7.941248e-01 	 1.551799e+03 
7.958701e-01 	 1.483896e+03 
7.976155e-01 	 1.415897e+03 
7.993608e-01 	 1.349176e+03 
8.011061e-01 	 1.284981e+03 
8.028515e-01 	 1.224395e+03 
8.045968e-01 	 1.168314e+03 
8.063421e-01 	 1.117438e+03 
8.080874e-01 	 1.072260e+03 
8.098328e-01 	 1.033076e+03 
8.115781e-01 	 9.999960e+02 
8.133234e-01 	 9.729546e+02 
8.150688e-01 	 9.517337e+02 
8.168141e-01 	 9.359807e+02 
8.185594e-01 	 9.252308e+02 
8.203047e-01 	 9.189294e+02 
8.220501e-01 	 9.164564e+02 
8.237954e-01 	 9.171513e+02 
8.255407e-01 	 9.203397e+02 
8.272861e-01 	 9.253612e+02 
8.290314e-01 	 9.315980e+02 
8.307767e-01 	 9.385028e+02 
8.325221e-01 	 9.456256e+02 
8.342674e-01 	 9.526370e+02 
8.360127e-01 	 9.593471e+02 
8.377580e-01 	 9.657180e+02 
8.395034e-01 	 9.718691e+02 
8.412487e-01 	 9.780737e+02 
8.429940e-01 	 9.847491e+02 
8.447394e-01 	 9.924375e+02 
8.464847e-01 	 1.001783e+03 
8.482300e-01 	 1.013502e+03 
8.499753e-01 	 1.028353e+03 
8.517207e-01 	 1.047104e+03 
8.534660e-01 	 1.070500e+03 
8.552113e-01 	 1.099238e+03 
8.569567e-01 	 1.133932e+03 
8.587020e-01 	 1.175089e+03 
8.604473e-01 	 1.223086e+03 
8.621927e-01 	 1.278142e+03 
8.639380e-01 	 1.340288e+03 
8.656833e-01 	 1.409348e+03 
8.674286e-01 	 1.484906e+03 
8.691740e-01 	 1.566284e+03 
8.709193e-01 	 1.652520e+03 
8.726646e-01 	 1.742360e+03 
8.744100e-01 	 1.834252e+03 
8.761553e-01 	 1.926367e+03 
8.779006e-01 	 2.016630e+03 
8.796459e-01 	 2.102779e+03 
8.813913e-01 	 2.182442e+03 
8.831366e-01 	 2.253227e+03 
8.848819e-01 	 2.312839e+03 
8.866273e-01 	 2.359189e+03 
8.883726e-01 	 2.390518e+03 
8.901179e-01 	 2.405496e+03 
8.918632e-01 	 2.403311e+03 
8.936086e-01 	 2.383731e+03 
8.953539e-01 	 2.347128e+03 
8.970992e-01 	 2.294468e+03 
8.988446e-01 	 2.227271e+03 
9.005899e-01 	 2.147529e+03 
9.023352e-01 	 2.057609e+03 
9.040806e-01 	 1.960136e+03 
9.058259e-01 	 1.857869e+03 
9.075712e-01 	 1.753588e+03 
9.093165e-01 	 1.649987e+03 
9.110619e-01 	 1.549602e+03 
9.128072e-01 	 1.454744e+03 
9.145525e-01 	 1.367482e+03 
9.162979e-01 	 1.289621e+03 
9.180432e-01 	 1.222717e+03 
9.197885e-01 	 1.168090e+03 
9.215338e-01 	 1.126832e+03 
9.232792e-01 	 1.099810e+03 
9.250245e-01 	 1.087658e+03 
9.267698e-01 	 1.090739e+03 
9.285152e-01 	 1.109103e+03 
9.302605e-01 	 1.142425e+03 
9.320058e-01 	 1.189943e+03 
9.337511e-01 	 1.250405e+03 
9.354965e-01 	 1.322029e+03 
9.372418e-01 	 1.402501e+03 
9.389871e-01 	 1.489005e+03 
9.407325e-01 	 1.578296e+03 
9.424778e-01 	 1.666823e+03 
9.442231e-01 	 1.750881e+03 
9.459685e-01 	 1.826797e+03 
9.477138e-01 	 1.891133e+03 
9.494591e-01 	 1.940881e+03 
9.512044e-01 	 1.973642e+03 
9.529498e-01 	 1.987778e+03 
9.546951e-01 	 1.982504e+03 
9.564404e-01 	 1.957935e+03 
9.581858e-01 	 1.915063e+03 
9.599311e-01 	 1.855681e+03 
9.616764e-01 	 1.782260e+03 
9.634217e-01 	 1.697776e+03 
9.651671e-01 	 1.605524e+03 
9.669124e-01 	 1.508921e+03 
9.686577e-01 	 1.411323e+03 
9.704031e-01 	 1.315860e+03 
9.721484e-01 	 1.225320e+03 
9.738937e-01 	 1.142068e+03 
9.756391e-01 	 1.068011e+03 
9.773844e-01 	 1.004610e+03 
9.791297e-01 	 9.529264e+02 
9.808750e-01 	 9.136851e+02 
9.826204e-01 	 8.873558e+02 
9.843657e-01 	 8.742253e+02 
9.861110e-01 	 8.744554e+02 
9.878564e-01 	 8.881154e+02 
9.896017e-01 	 9.151837e+02 
9.913470e-01 	 9.555176e+02 
9.930923e-01 	 1.008797e+03 
9.948377e-01 	 1.074449e+03 
9.965830e-01 	 1.151570e+03 
9.983283e-01 	 1.238852e+03 
1.000074e+00 	 1.334534e+03 
1.001819e+00 	 1.436391e+03 
1.003564e+00 	 1.541765e+03 
1.005310e+00 	 1.647646e+03 
1.007055e+00 	 1.750794e+03 
1.008800e+00 	 1.847908e+03 
1.010546e+00 	 1.935809e+03 
1.012291e+00 	 2.011640e+03 
1.014036e+00 	 2.073044e+03 
1.015782e+00 	 2.118320e+03 
1.017527e+00 	 2.146523e+03 
1.019272e+00 	 2.157508e+03 
1.021018e+00 	 2.151917e+03 
1.022763e+00 	 2.131092e+03 
1.024508e+00 	 2.096950e+03 
1.026254e+00 	 2.051814e+03 
1.027999e+00 	 1.998231e+03 
1.029744e+00 	 1.938789e+03 
1.031490e+00 	 1.875969e+03 
1.033235e+00 	 1.812019e+03 
1.034980e+00 	 1.748891e+03 
1.036726e+00 	 1.688212e+03 
1.038471e+00 	 1.631311e+03 
1.040216e+00 	 1.579270e+03 
1.041962e+00 	 1.532996e+03 
1.043707e+00 	 1.493290e+03 
1.045452e+00 	 1.460900e+03 
1.047198e+00 	 1.436547e+03 
1.048943e+00 	 1.420918e+03 
1.050688e+00 	 1.414619e+03 
1.052434e+00 	 1.418110e+03 
1.054179e+00 	 1.431617e+03 
1.055924e+00 	 1.455051e+03 
1.057670e+00 	 1.487937e+03 
1.059415e+00 	 1.529375e+03 
1.061160e+00 	 1.578047e+03 
1.062906e+00 	 1.632255e+03 
1.064651e+00 	 1.690009e+03 
1.066396e+00 	 1.749138e+03 
1.068142e+00 	 1.807426e+03 
1.069887e+00 	 1.862748e+03 
1.071632e+00 	 1.913189e+03 
1.073377e+00 	 1.957144e+03 
1.075123e+00 	 1.993379e+03 
1.076868e+00 	 2.021064e+03 
1.078613e+00 	 2.039759e+03 
1.080359e+00 	 2.049384e+03 
1.082104e+00 	 2.050164e+03 
1.083849e+00 	 2.042573e+03 
1.085595e+00 	 2.027278e+03 
1.087340e+00 	 2.005093e+03 
1.089085e+00 	 1.976948e+03 
1.090831e+00 	 1.943877e+03 
1.092576e+00 	 1.907015e+03 
1.094321e+00 	 1.867596e+03 
1.096067e+00 	 1.826959e+03 
1.097812e+00 	 1.786546e+03 
1.099557e+00 	 1.747879e+03 
1.101303e+00 	 1.712534e+03 
1.103048e+00 	 1.682097e+03 
1.104793e+00 	 1.658105e+03 
1.106539e+00 	 1.641983e+03 
1.108284e+00 	 1.634975e+03 
1.110029e+00 	 1.638083e+03 
1.111775e+00 	 1.652000e+03 
1.113520e+00 	 1.677069e+03 
1.115265e+00 	 1.713241e+03 
1.117011e+00 	 1.760057e+03 
1.118756e+00 	 1.816638e+03 
1.120501e+00 	 1.881696e+03 
1.122247e+00 	 1.953567e+03 
1.123992e+00 	 2.030254e+03 
1.125737e+00 	 2.109500e+03 
1.127483e+00 	 2.188868e+03 
1.129228e+00 	 2.265847e+03 
1.130973e+00 	 2.337967e+03 
1.132719e+00 	 2.402916e+03 
1.134464e+00 	 2.458659e+03 
1.136209e+00 	 2.503545e+03 
1.137955e+00 	 2.536391e+03 
1.139700e+00 	 2.556548e+03 
1.141445e+00 	 2.563922e+03 
1.143191e+00 	 2.558970e+03 
1.144936e+00 	 2.542661e+03 
1.146681e+00 	 2.516404e+03 
1.148427e+00 	 2.481957e+03 
1.150172e+00 	 2.441323e+03 
1.151917e+00 	 2.396633e+03 
1.153663e+00 	 2.350041e+03 
1.155408e+00 	 2.303615e+03 
1.157153e+00 	 2.259247e+03 
1.158899e+00 	 2.218578e+03 
1.160644e+00 	 2.182929e+03 
1.162389e+00 	 2.153260e+03 
1.164135e+00 	 2.130132e+03 
1.165880e+00 	 2.113694e+03 
1.167625e+00 	 2.103674e+03 
1.169371e+00 	 2.099401e+03 
1.171116e+00 	 2.099829e+03 
1.172861e+00 	 2.103586e+03 
1.174607e+00 	 2.109039e+03 
1.176352e+00 	 2.114369e+03 
1.178097e+00 	 2.117657e+03 
1.179843e+00 	 2.116982e+03 
1.181588e+00 	 2.110515e+03 
1.183333e+00 	 2.096620e+03 
1.185079e+00 	 2.073945e+03 
1.186824e+00 	 2.041512e+03 
1.188569e+00 	 1.998797e+03 
1.190315e+00 	 1.945802e+03 
1.192060e+00 	 1.883112e+03 
1.193805e+00 	 1.811931e+03 
1.195551e+00 	 1.734100e+03 
1.197296e+00 	 1.652068e+03 
1.199041e+00 	 1.568832e+03 
1.200787e+00 	 1.487823e+03 
1.202532e+00 	 1.412745e+03 
1.204277e+00 	 1.347366e+03 
1.206023e+00 	 1.295276e+03 
1.207768e+00 	 1.259628e+03 
1.209513e+00 	 1.242890e+03 
1.211259e+00 	 1.246631e+03 
1.213004e+00 	 1.271369e+03 
1.214749e+00 	 1.316505e+03 
1.216494e+00 	 1.380347e+03 
1.218240e+00 	 1.460227e+03 
1.219985e+00 	 1.552706e+03 
1.221730e+00 	 1.653831e+03 
1.223476e+00 	 1.759416e+03 
1.225221e+00 	 1.865317e+03 
1.226966e+00 	 1.967669e+03 
1.228712e+00 	 2.063053e+03 
1.230457e+00 	 2.148598e+03 
1.232202e+00 	 2.222007e+03 
1.233948e+00 	 2.281527e+03 
1.235693e+00 	 2.325889e+03 
1.237438e+00 	 2.354241e+03 
1.239184e+00 	 2.366099e+03 
1.240929e+00 	 2.361334e+03 
1.242674e+00 	 2.340199e+03 
1.244420e+00 	 2.303387e+03 
1.246165e+00 	 2.252104e+03 
1.247910e+00 	 2.188127e+03 
1.249656e+00 	 2.113835e+03 
1.251401e+00 	 2.032173e+03 
1.253146e+00 	 1.946556e+03 
1.254892e+00 	 1.860712e+03 
1.256637e+00 	 1.778474e+03 
1.258382e+00 	 1.703550e+03 
1.260128e+00 	 1.639299e+03 
1.261873e+00 	 1.588545e+03 
1.263618e+00 	 1.553442e+03 
1.265364e+00 	 1.535401e+03 
1.267109e+00 	 1.535081e+03 
1.268854e+00 	 1.552422e+03 
1.270600e+00 	 1.586706e+03 
1.272345e+00 	 1.636622e+03 
1.274090e+00 	 1.700322e+03 
1.275836e+00 	 1.775460e+03 
1.277581e+00 	 1.859227e+03 
1.279326e+00 	 1.948383e+03 
1.281072e+00 	 2.039335e+03 
1.282817e+00 	 2.128243e+03 
1.284562e+00 	 2.211209e+03 
1.286308e+00 	 2.284512e+03 
1.288053e+00 	 2.344897e+03 
1.289798e+00 	 2.389871e+03 
1.291544e+00 	 2.417975e+03 
1.293289e+00 	 2.428974e+03 
1.295034e+00 	 2.423942e+03 
1.296780e+00 	 2.405210e+03 
1.298525e+00 	 2.376176e+03 
1.300270e+00 	 2.341015e+03 
